phrase_name,tag_j,count_j
風雨不測,i,3
風雨共舟,i,3
風雨兼程,l,5
風雨剝蝕,i,7
風雨同路,i,3
風雨如磐,i,7
風雨對床,n,3
風雨悽悽,i,3
風雨搖擺,i,3
風雨時若,i,3
風雨晦冥,i,3
風雨滄桑,i,3
風雨漂搖,i,3
風雨蕭條,i,3
風雨衣,n,7
風雨連床,n,3
風雨飄零,i,3
風雨飄颻,l,3
風雪,n,329
風雪交加,i,9
風雪帽,n,3
風雲不測,i,3
風雲之志,i,3
風雲二號,n,8
風雲月露,i,3
風雲榜,i,3
風雲突變,i,17
風雲篇,n,3
風雲翔,ns,3
風雲變幻,i,83
風雲變態,l,3
風雲錄,n,2
風雷,n,75
風雷之變,i,3
風雷動,n,3
風雷火炮,n,3
風雹,n,3
風電,n,36
風電場,n,6
風霜雨雪,i,16
風順雨調,i,3
風風,n,3
風風光光,n,22
風風火火,i,70
風風韻韻,n,3
風馬不接,i,3
風馬牛不,l,3
風馬雲車,n,3
風馳,v,3
風馳草靡,i,3
風馳雨驟,i,3
風馳雲卷,i,3
風馳雲走,i,3
風馳電卷,i,3
風馳電擊,i,3
風馳電赴,i,3
風馳電逝,i,3
風馳電騁,i,3
風馳霆擊,i,3
風驅電掃,nz,3
風驅電擊,i,3
風骨峭峻,i,3
風高放火,n,3
風鬟雨鬢,i,3
風鬟霧鬢,i,3
風鬥,n,9
風鳥,n,4
颭,zg,7
颮,g,23
颯爽,z,15
颯爽英姿,l,10
颯颯聲,z,3
颱風天,v,3
颱風季,v,3
颱風雨,v,3
颳了,y,3
颳去,"v, z","3, 3"
颳得,"v, vn","3, 3"
颳著,y,3
颳走,"v, vn","3, 3"
颳起,"v, vn","3, 3"
颳起來,"i, v","3, 3"
颳風下雨,i,3
颺,zg,26
颻,zg,9
飀,zg,20
飄下,v,3
飄下來,l,3
飄下去,v,3
飄乎,d,3
飄來,v,3
飄來飄去,z,3
飄到,v,3
飄去,v,3
飄向,v,3
飄垂,v,3
飄塵,v,5
飄展,vn,3
飄往,v,3
飄悠,z,3
飄拂,v,19
飄搖不定,v,3
飄擺,v,3
飄散在,v,3
飄曳,v,7
飄曵,z,3
飄柔,a,3
飄水,v,3
飄泊不定,l,3
飄泊無定,l,3
飄洋航海,n,3
飄海,v,3
飄渺峰,nr,3
飄溢,v,6
飄灑,v,32
飄灑在,z,3
飄然而至,i,3
飄然而過,l,3
飄瓦虛舟,i,3
飄移,v,14
飄紅,z,13
飄緲,a,4
飄自,v,3
飄至,v,3
飄舞著,l,3
飄萍斷梗,nr,3
飄萍浪跡,nr,3
飄落在,z,3
飄著雪,l,3
飄蓬,z,2
飄蓬斷梗,i,3
飄走,v,3
飄起,v,3
飄送,v,3
飄進,v,3
飄遊四海,i,3
飄過,v,3
飄過來,l,3
飄過去,l,3
飄遠,d,3
飄雨,v,3
飄雲版,n,3
飄零書劍,i,3
飄零水,i,3
飄面,v,3
飄風,v,18
飄風急雨,i,3
飄風暴雨,i,3
飄風苦雨,i,3
飄風過耳,l,3
飄風驟雨,i,3
飄飄忽忽,z,18
飄飄悠悠,z,3
飄飄揚揚,i,8
飄飄搖搖,i,10
飄飄灑灑,z,6
飄飛,v,25
飄香,v,47
飄香一劍,i,3
飆升,v,125
飆發電舉,v,3
飆舉電至,v,3
飆車族,n,3
飈,v,298
飊,zg,3
飛上,n,3
飛上了,l,3
飛上來,v,3
飛上去,v,3
飛下,v,3
飛下來,v,3
飛下去,v,3
飛中雪,nr,3
飛也似地,i,3
飛亞達,nz,4
飛人,n,92
飛低,v,3
飛來,v,391
飛來峰,nr,29
飛來峽,ns,5
飛來石,nr,3
飛來飛去,i,3
飛入,v,78
飛兵,n,3
飛出,v,3
飛出去,v,3
飛利普,nr,3
飛利浦,nz,166
飛利浦公司,nt,10
飛利浦電子中國集團,nt,2
飛利蒲,nr,3
飛到,v,3
飛剪,v,10
飛劍,n,4
飛動,vn,35
飛升騰實,i,3
飛向,n,3
飛回,v,3
飛回來,l,3
飛回去,i,3
飛土逐害,i,3
飛土逐肉,n,3
飛地,n,29
飛報,n,3
飛塵,n,3
飛多高,nr,3
飛天夢,nz,3
飛天獎,nz,10
飛天舞,i,3
飛天貓,nr,3
飛奔而來,i,3
飛奔而去,i,3
飛奪,v,8
飛宇,n,3
飛宏,nz,5
飛射,v,3
飛將數奇,n,3
飛度,n,3
飛康,nz,9
飛廉草,nr,3
飛彈潛艇,n,3
飛彈頭,n,3
飛彩,n,7
飛影,n,3
飛得,v,3
飛成,v,3
飛抵,v,71
飛拓,v,2
飛掠,v,25
飛揚浮躁,i,3
飛播,vn,9
飛撲,n,3
飛文染翰,nz,3
飛昇騰實,i,3
飛架,n,318
飛梭,nz,16
飛楊草,nr,3
飛標,n,4
飛橋,n,19
飛機制造,n,3
飛機庫,nz,2
飛機故障,n,4
飛機棚,n,3
飛機票,n,46
飛機製造,n,3
飛機骨架,n,3
飛檐,n,185
飛檐翹角,n,5
飛檐走壁,i,30
飛檐走脊,n,3
飛歌,n,3
飛步,d,4
飛殃走禍,i,3
飛毯,n,4
飛沙揚礫,n,3
飛沙走礫,n,3
飛沫傳染,nr,3
飛沿走壁,n,3
飛流,n,16
飛流直下,i,7
飛流直下三千尺,i,7
飛流短長,z,3
飛渡,v,33
飛湧,nz,2
飛灑,v,6
飛火流星,n,3
飛災,n,3
飛災橫禍,i,2
飛熊入夢,nz,3
飛燕草,nr,3
飛燕諾,nr,3
飛狐,nz,79
飛珠濺玉,nr,5
飛田,nz,2
飛盤,n,3
飛直,d,3
飛眼,n,2
飛眼傳情,n,3
飛短流長,z,3
飛砂揚礫,n,3
飛砂走石,n,15
飛砂轉石,n,3
飛秒,n,2
飛符,n,3
飛箭,n,22
飛米轉芻,n,3
飛糧輓秣,nr,3
飛絮,n,13
飛經,d,3
飛翔網,nz,3
飛翼,n,2
飛臨,v,3
飛至,v,3
飛舟,nz,2
飛花,n,22
飛芻輓粒,v,3
飛芻輓粟,nr,3
飛芻輓糧,vn,3
飛芻轉餉,n,3
飛英塔,nr,4
飛落,v,3
飛蒼走黃,i,3
飛蓬隨風,i,3
飛虎,nz,105
飛虎隊,n,9
飛虹,nz,2
飛蛾投火,i,2
飛蛾赴焰,l,3
飛蛾赴燭,i,3
飛蜂浪蝶,n,3
飛蠅重珠,nz,3
飛行區,n,10
飛行史,n,3
飛行團,n,13
飛行官,n,3
飛行家,n,3
飛行帽,n,2
飛行技術,n,3
飛行數據,n,3
飛行服,n,6
飛行棋,n,3
飛行物,n,5
飛行軌道,n,3
飛行速度,n,3
飛行道具,n,3
飛行隊,n,43
飛行體,n,4
飛行高度,n,4
飛觥獻斝,v,3
飛觥走斝,v,3
飛觴走斝,v,3
飛謀薦謗,n,3
飛豹,nz,30
飛貓,n,3
飛赴,v,36
飛起,v,3
飛跨,v,3
飛踢,i,3
飛躍性,n,6
飛躍發展,nz,3
飛身,n,315
飛車,n,33
飛車走壁,i,3
飛車黨,n,3
飛輪海,nz,3
飛轉,v,13
飛返,v,7
飛速上升,v,3
飛速發展,nz,3
飛進,v,3
飛進來,v,2
飛進去,v,3
飛遁離俗,nr,3
飛遁鳴高,ns,3
飛過來,l,3
飛過去,v,3
飛過海,nr,3
飛達,nz,4
飛針走線,n,5
飛鏢,n,44
飛閣流丹,n,3
飛院,n,2
飛雁,n,4
飛雨,n,5
飛雲,n,39
飛雲制電,nz,3
飛雲掣電,l,3
飛雷,n,5
飛霜六月,i,3
飛靶,n,3
飛音,n,3
飛飛揚揚,i,3
飛馬,n,204
飛馳而來,i,3
飛馳而去,i,3
飛駛,v,3
飛鳥依人,i,3
飛鳥集,n,3
飛鳥驚蛇,i,3
飛鳴,v,2
飛鳶,n,3
飛鴻,nr,4
飛鴻印雪,nr,3
飛鴻踏雪,nr,3
飛鴻雪爪,nr,3
飛鴿,n,11
飛鴿傳書,nz,3
飛鷹奔犬,nr,3
飛鷹走犬,n,3
飛鷹走狗,n,3
飛鷹走馬,n,3
飛鸞翔鳳,nr,3
飛黃騰踏,z,3
飛龍,nz,96
飛龍乘雲,i,3
飛龍再生,i,3
飛龍在天,i,18
飛龍鎮,nr,9
飝,zg,30
食不下咽,l,18
食不二味,l,3
食不充口,l,3
食不充腸,l,3
食不充飢,l,3
食不兼味,l,3
食不兼肉,l,3
食不厭精,i,9
食不暇飽,i,3
食不果腹,i,6
食不求甘,v,3
食不求飽,l,3
食不甘味,l,15
食不累味,l,3
食不終味,i,3
食不裹腹,i,2
食不遑味,vn,3
食不重味,l,3
食不重肉,l,3
食不餬口,"l, v","3, 3"
食人,n,3
食人妖,n,3
食人花,n,3
食人魔,n,3
食人魚,n,3
食全食,n,3
食利者,n,9
食口,n,3
食古如鯁,n,3
食味,n,2
食味方丈,n,3
食品保藏,n,3
食品包裝,n,3
食品城,n,3
食品安全,l,3
食品容器,l,3
食品市場,n,3
食品廠,n,18
食品業,n,16
食品業者,n,3
食品標籤,n,3
食品機械,n,3
食品櫃,n,3
食品盒,n,14
食品科學,l,3
食品科技,n,3
食品站,n,3
食品級,n,3
食品網,n,3
食品藥品,n,3
食品行業,n,3
食品街,n,4
食品衛生,n,3
食品袋,n,9
食品設備,n,3
食品論壇,n,3
食品質量,n,3
食品部,n,3
食品鋪,n,3
食品類,n,7
食品飲料,n,3
食器,n,3
食坊,n,3
食子徇君,i,3
食宿相兼,i,3
食宿自理,n,3
食寢,n,3
食少事煩,l,2
食少事繁,l,3
食少便溏,l,5
食府,n,11
食心蟲,n,15
食必方丈,i,3
食性,n,549
食慾不佳,i,3
食指大動,l,10
食指浩繁,l,3
食文化,n,6
食方於前,l,3
食既,i,3
食日萬錢,l,3
食案方丈,n,3
食櫥,n,3
食毛踐土,n,3
食油,n,36
食源性,n,6
食火雞,n,3
食為天,l,3
食為民天,l,3
食物中毒,l,161
食物嵌塞,n,3
食物殘渣,n,3
食玉炊桂,v,3
食甘寢安,i,3
食甘寢寧,i,3
食生不化,l,3
食用作物,n,3
食用大黃,n,3
食用方法,n,3
食用筍,n,3
食用糖,n,3
食用者,n,10
食用菌,n,63
食用菌類,n,3
食用酒精,n,2
食用量,n,7
食用鹽,n,3
食療,n,82
食療方,n,3
食盒,n,64
食相,n,2
食神,n,3
食租衣稅,n,3
食積,n,16
食竇,n,3
食管,n,181
食管炎,n,3
食管癌,n,75
食簞漿壺,n,3
食籃,n,3
食者,n,32
食而不化,l,3
食肆,n,11
食肉,n,143
食肉動物,l,3
食肉寢皮,i,2
食色性,n,3
食茱萸,n,3
食草,n,13
食草動物,n,11
食荼臥棘,n,3
食莢豌豆,nz,3
食藥監,n,3
食藿懸鶉,nr,3
食蚊魚,n,5
食蟲目,n,17
食蟲虻,n,3
食補,v,9
食親財黑,l,3
食譜問題,n,3
食變星,n,8
食貨,n,3
食貨志,n,3
食辨勞薪,n,3
食醋,n,26
食雜店,n,3
食飢息勞,i,3
食餌,n,3
食馬留肝,n,3
食鹽水,n,3
食齋,n,3
飠,zg,43
飢不暇食,i,3
飢不遑食,vn,3
飢凍交切,i,3
飢寒交切,i,3
飢寒交加,i,3
飢寒交湊,i,3
飢寒交至,i,3
飢渴交攻,i,3
飢渴症,i,3
飢火燒腸,i,3
飢焰中燒,i,3
飢笑,n,3
飢腸,n,16
飢附飽颺,n,3
飢飡渴飲,i,3
飢飽,n,3
飢飽勞役,i,3
飢餐渴飲,i,10
飢餒,v,3
飢餓感,n,9
飢餓線,n,3
飢驅叩門,vn,3
飢鷹餓虎,n,3
飤,zg,2
飧,g,209
飫甘饜肥,vn,3
飫聞厭見,n,3
飯丸,n,3
飯來開口,n,3
飯前洗手,n,3
飯匙,n,3
飯卡,n,3
飯否,n,3
飯囊衣架,n,3
飯囊酒甕,"i, n","3, 3"
飯坑酒囊,n,3
飯堂,n,47
飯島愛,n,3
飯島直子,n,3
飯店業,n,19
飯後漱口,n,3
飯時,t,59
飯櫥,n,3
飯煲,n,2
飯牛屠狗,n,3
飯田,n,3
飯盆,n,3
飯籃,n,17
飯糗茹草,ns,3
飯糰,n,33
飯糰子,n,3
飯糲茹蔬,nr,3
飯莊,n,40
飯蓋,n,3
飯蔬飲水,i,3
飯豆,n,3
飯鋪,n,225
飯錢,n,60
飯館兒,n,2
飯館子,n,2
飲冰,n,3
飲冰內熱,n,3
飲冰吞檗,n,3
飲冰茹,n,3
飲冰食檗,n,3
飲冰食櫱,n,3
飲品,n,55
飲子,n,8
飲嶂箍,nz,3
飲彈身亡,i,3
飲恨吞聲,i,3
飲恨終生,i,3
飲恨而終,l,3
飲料包裝,n,3
飲料店,n,3
飲料廠,n,3
飲料機,n,3
飲料機械,n,3
飲料瓶,n,4
飲料罐,n,2
飲料類,n,3
飲既,i,3
飲服,n,12
飲氣吞聲,i,3
飲水啜菽,nr,3
飲水器,n,3
飲水困難,n,3
飲水曲肱,n,3
飲水棲衡,l,3
飲水機,n,21
飲水池,n,3
飲水知源,n,3
飲水處,n,3
飲水辨源,n,3
飲水量,n,11
飲水難,n,3
飲水飽,n,3
飲河滿腹,i,3
飲河鼴鼠,v,3
飲泉清節,n,3
飲泣吞聲,i,3
飲流懷源,l,3
飲灰洗胃,n,3
飲片,n,19
飲牛,n,3
飲犢上流,n,3
飲用水艙,n,3
飲羽,n,3
飲膽嘗血,i,3
飲血崩心,i,3
飲血茹毛,i,3
飲譽,n,278
飲谷棲丘,n,3
飲酒者,n,11
飲酒量,n,4
飲露餐風,i,3
飲風餐露,i,3
飲食文化,l,3
飲食業,n,14
飲食業者,n,3
飲食無度,l,3
飲食療法,n,11
飲食結構,n,3
飲食網,n,3
飲食習慣,n,3
飲食衛生,n,3
飲馬,n,3
飲馬投錢,n,3
飲馬河,n,3
飲馬長江,n,4
飲鳩止渴,i,3
飲鴆解渴,i,3
飴含抱孫,ns,3
飴糖,n,272
飼料作物,n,3
飼料原料,n,3
飼料廠,n,17
飼料用,n,4
飼料糧,n,3
飼料行業,n,3
飼料雞,n,3
飼料食物,n,3
飼槽,n,3
飼機,n,3
飼用甜菜,v,3
飼用穀物,n,3
飼育,v,23
飼草,n,37
飼草料,n,3
飼養員,n,29
飼養場,n,12
飼養室,n,19
飼養業,n,40
飼養標準,n,3
飼養者,n,2
飼養量,n,14
飽中樞,l,3
飽享,v,3
飽以,v,3
飽受虛驚,i,3
飽含,v,103
飽和劑,n,3
飽和器,n,3
飽和壓力,n,3
飽和帶,n,3
飽和水汽,n,3
飽和溶液,n,14
飽和溼度,n,3
飽和色,i,3
飽和誘變,z,3
飽和量,n,3
飽和雜交,i,3
飽和電流,n,3
飽嗝兒,v,3
飽嘗,v,46
飽學,n,3
飽暖,v,31
飽暖思淫,i,3
飽歷,v,3
飽滿度,l,2
飽漢不知餓漢飢,l,2
飽眼福,i,8
飽經,v,34
飽經世變,i,3
飽經憂患,i,20
飽經滄桑,i,18
飽經霜雪,i,3
飽經風雨,i,3
飽經風霜,i,27
飽練世故,i,3
飽蘸,v,6
飽覽,v,36
飽諳世故,l,3
飽讀,v,3
飽食暖衣,i,3
飽飽,v,3
飽餐秀色,i,3
飽饗老拳,v,3
飾以斑點,n,3
飾件,n,14
飾品,n,105
飾品店,n,3
飾品廠,n,3
飾品網,n,3
飾垢掩疵,i,3
飾帶,n,3
飾怪裝奇,v,3
飾情矯行,vn,3
飾智矜愚,nr,3
飾演者,n,7
飾釘,n,3
飾針,n,3
飾非拒諫,vn,3
飾非掩過,nz,3
飾非掩醜,nz,3
飾非文過,n,3
飾非遂過,n,3
飾非養過,n,3
飾面,n,6
飾面板,n,3
餃子城,n,5
餃子宴,n,3
餃子機,n,3
餃子皮,n,5
餃子餡,n,6
餃子館,n,5
餄,zg,2
餅乾店,v,3
餅乾盒,r,3
餅子,n,68
餅屑,n,3
餅盒,n,3
餅粕,n,3
餅肥,n,2
餅鐺,n,3
餅餌,n,4
餅餡,n,3
餈,n,5
餈粑,n,786
養上,v,3
養人,n,20
養兒,nr,3
養兒備老,nr,3
養兒育,l,6
養兔場,n,2
養公田,nr,2
養兵之道,i,3
養其子,nr,2
養其性,nr,2
養勇德,nr,16
養呢,n,3
養命,vn,2
養地,n,3
養地作物,l,3
養士,n,10
養士之,nr,2
養大,nr,3
養女杳然,nr,3
養好兵,nr,2
養威蓄銳,nr,3
養媳婦,nr,2
養家餬口,l,42
養實兄,nr,3
養廉銀,nr,3
養得,v,3
養德齋,nr,54
養心,n,21
養心殿,nr,183
養心湯,nr,2
養心益,nr,2
養性修,nr,2
養性延,nr,8
養性殿,nr,3
養息,n,11
養息牧,nr,2
養成教育,l,3
養成類,n,3
養新錄,nr,2
養晦,v,3
養晦韜光,i,3
養條狗,nr,3
養榮丸,nr,5
養正兄,nr,9
養正軒,nr,2
養殖區,n,4
養殖場,n,49
養殖廠,n,3
養殖戶,n,17
養殖業,n,141
養殖池,n,3
養殖網,n,3
養殖面積,n,3
養民,n,17
養漢,nr,3
養濟院,n,5
養營湯,nr,4
養父母,nr,19
養牛,nr,333
養牛場,n,3
養牛業,n,37
養物豐,nr,2
養狐場,n,2
養生喪死,i,3
養生堂,nr,2
養生學,n,3
養生茶,nr,3
養生術,n,6
養生送終,i,3
養由基,nr,5
養畜,n,32
養痛畜疽,n,3
養痛貽害,vn,3
養癰成患,i,3
養癰貼患,i,3
養目鏡,nr,3
養眼,n,31
養禽,n,30
養精畜銳,i,3
養羊,nr,13
養羊業,nr,45
養老保險,n,3
養老保險費,n,3
養老保險金,n,14
養老送終,i,14
養老險,n,3
養育恩,nr,3
養胃,n,3
養花,n,4
養草,n,2
養虎傷身,i,3
養虎為患,i,3
養虎留患,i,3
養虎自斃,i,3
養虎自殘,i,3
養虎自齧,v,3
養虎遺患,i,3
養虺成蛇,v,3
養蜂人,nr,5
養蜂業,nr,9
養蜜蜂,nr,2
養蟲室,n,3
養蟲工廠,n,3
養蟹,n,4
養蠶戶,n,3
養蠶業,n,18
養蠶織,n,2
養血,v,3
養親,n,3
養護中心,n,3
養護段,n,3
養護費,n,2
養豬,n,412
養豬人,n,3
養豬廠,n,3
養豬戶,n,27
養豬村,nr,3
養豬業,n,22
養貂業,nr,2
養貓,n,2
養賢納士,nr,3
養起,v,3
養起來,l,3
養路,n,12
養路工,nr,13
養路費,n,37
養身之道,i,3
養車,n,3
養銳蓄威,nr,3
養陰清,nr,21
養陰潤,nr,7
養陰生,nr,2
養陰益,nr,3
養雞,n,50
養雞戶,n,4
養雞房,n,3
養雞業,n,9
養音九皋,nr,3
養顏護,nr,2
養顏類,nr,2
養養,v,3
養馬島,nr,3
養馬業,nr,6
養馴,nr,13
養魚,n,141
養魚場,n,5
養魚塘,nr,3
養魚戶,n,3
養魚業,n,7
養鰻,n,4
養鴨,n,9
養鴨人家,n,3
養鴨戶,n,3
養鷹颺去,nr,3
養鷹鷂,nr,2
養鹿業,nr,3
餌以重利,n,3
餌名釣祿,nz,3
餌料,n,132
餌食,n,3
餎,zg,7
餐具櫃,n,3
餐刀,n,3
餐匙,n,3
餐叉,n,3
餐巾紙,n,15
餐房,n,3
餐松啖柏,nz,3
餐松飲澗,n,3
餐桌上,n,3
餐桌椅,n,3
餐椅,n,2
餐檯椅,n,3
餐盒,n,11
餐盤,n,8
餐腥啄腐,vn,3
餐葩飲露,nr,3
餐費票,n,3
餐雲臥石,i,3
餐霞吸露,i,3
餐霞漱瀣,n,3
餐霞飲景,i,3
餐霞飲液,i,3
餐霞飲瀣,i,3
餐風咽露,n,3
餐風宿水,n,3
餐風宿草,n,3
餐風宿雨,n,3
餐風宿雪,n,3
餐風沐雨,i,3
餐風茹雪,i,3
餐風露宿,i,3
餐風飲露,i,3
餐風齧雪,vn,3
餐食,n,9
餐飲企業,n,3
餐飲公司,n,3
餐飲具,n,3
餐飲店,n,13
餐飲網,n,3
餐飲行業,n,3
餐飲費,n,2
餐飲部,n,5
餐館老闆,n,3
餐鬆飲澗,n,3
餑餑,n,72
餓不死,v,3
餓慣,n,3
餓極了,l,3
餓死事小,n,4
餓殍枕藉,i,3
餓殍滿道,i,3
餓殍載道,i,3
餓殍遍野,i,4
餓狗,n,3
餓狼撲羊,l,3
餓肚,v,3
餓肚子,n,3
餓肚皮,l,3
餓莩載道,nz,3
餓莩遍野,vn,3
餓著肚子,l,3
餓著肚皮,l,3
餓虎,n,3
餓虎之蹊,i,3
餓虎吞羊,i,3
餓虎撲羊,i,4
餓虎擒羊,i,3
餓貓,n,3
餓過,v,3
餓飯,v,6
餔糟啜漓,v,3
餔糟啜醨,z,3
餔糟歠醨,z,3
餖飣,n,2
餘一元,m,4
餘一寸,m,2
餘一枚,m,2
餘一片,m,3
餘丁才,nr,3
餘丈,m,2
餘三,m,15
餘三寸,m,2
餘下來,l,3
餘之遙,nr,2
餘事後敘,nr,3
餘二,m,7
餘二千萬,m,2
餘五,m,2
餘人彥,nr,7
餘人次,m,8
餘件,m,57
餘份,m,7
餘位,m,17
餘佩皋,nr,2
餘例,n,9
餘個,m,150
餘倍,m,4
餘億元,m,2
餘億噸,m,2
餘億美元,m,2
餘元,m,23
餘兆興,nr,10
餘光分人,n,3
餘光裡,nr,2
餘公里,m,154
餘公頃,m,14
餘具,m,2
餘冊,m,2
餘冠英,nr,2
餘出,m,11
餘分鐘,m,10
餘切向量,n,3
餘利,nr,5
餘則,m,6
餘勇可嘉,nr,3
餘勇可賈,nr,3
餘匹,m,3
餘十,m,2
餘十四,m,2
餘千克,m,5
餘千米,m,53
餘半點,m,2
餘卓成,nrfg,9
餘卷,m,9
餘叔巖,nr,277
餘叢考,nr,4
餘古帝,nr,2
餘名,m,157
餘味回甘,nr,3
餘味無窮,i,4
餘品,n,2
餘嘉錫,nr,7
餘噸,m,12
餘四壁,m,2
餘因子,nr,3
餘場,n,4
餘場次,m,3
餘堵,m,2
餘塊,m,6
餘壯遠,nr,45
餘多,m,7
餘大帥,nr,4
餘大鈞,nr,2
餘太山,nr,8
餘夫亦,nr,8
餘套,m,7
餘妙繞樑,nr,3
餘姚,nr,140
餘姚人,nr,31
餘姚市,ns,14
餘婆婆,nr,3
餘子式,nr,3
餘子碌碌,i,3
餘存,nr,3
餘孫強,nr,2
餘安安,nr,3
餘定遠,nr,3
餘家,m,653
餘家村,nr,2
餘容,n,2
餘實,n,148
餘寬休,nr,2
餘封,m,3
餘尊,m,9
餘小惠,nr,3
餘少群,nr,256
餘少鐳,nr,3
餘師伯,nr,2
餘幅,m,17
餘干,m,3
餘干縣,ns,2
餘平方公里,m,12
餘平方米,m,265
餘年前,l,3
餘幹,m,3
餘幹縣,ns,2
餘度,n,3
餘座,m,116
餘廣遜,nr,2
餘弦公式,n,3
餘弦定理,n,3
餘張,m,5
餘德軍,nr,3
餘德鴻,nr,5
餘志回,nr,3
餘志遠,nr,3
餘怒,nr,21
餘怒未消,l,3
餘情,n,2
餘情未了,l,3
餘慶,nr,11
餘慶縣,ns,3
餘懷一,nr,2
餘懷則,nr,2
餘懷同,nr,2
餘懷和,nr,5
餘懷皺,nr,2
餘懷轉,nr,3
餘戶,m,4
餘所,m,58
餘振東,nr,2
餘支,m,14
餘料,n,3
餘斤,m,5
餘方,m,5
餘晨波,nr,9
餘有丁,nr,15
餘本,ns,9
餘杭,nr,56
餘杭區,ns,3
餘杭市,ns,5
餘杭縣,ns,9
餘杭鎮,nr,3
餘東風,nr,3
餘枚,m,22
餘架,m,76
餘架次,m,4
餘株,m,4
餘桃啖君,v,3
餘桃市,ns,3
餘條,m,55
餘業,n,4
餘業遺烈,n,3
餘模,n,3
餘次,m,100
餘正鈞,nr,2
餘步,m,3
餘歲,m,14
餘段,m,2
餘毒,n,24
餘毫米,m,11
餘氏勤,nr,4
餘氯,n,3
餘永定,nr,3
餘江,ns,9
餘江縣,ns,5
餘波未停,nr,3
餘波未平,nr,3
餘派,m,6
餘海華,nr,44
餘海里,nr,3
餘淡心,nr,6
餘清楚,nr,5
餘滄海,ns,107
餘滴,m,3
餘漢謀,nr,4
餘瀟楓,nr,2
餘火未熄,n,3
餘熱,n,79
餘燼復燃,v,3
餘牙,ns,2
餘犯,n,3
餘率軍,nr,2
餘瑞璜,nr,3
餘田予,nr,2
餘畝,m,263
餘百三十五,m,2
餘相公,nr,7
餘眾,n,7
餘祥貞,nr,2
餘秋裡,nr,6
餘秋雨,nrfg,61
餘程,n,36
餘種,m,1187
餘立波,nr,2
餘立金,nr,3
餘章,m,3
餘篇,m,119
餘米,m,259
餘糧收集,n,3
餘純順,nr,3
餘維數,nr,3
餘緒,n,3
餘緯度,nr,3
餘繩武,nr,3
餘繼軍,nr,8
餘缺,nr,6
餘者,n,87
餘聯沅,nr,3
餘聲三日,m,3
餘股,m,10
餘脈,ns,335
餘腥殘穢,i,3
餘致遠,nr,2
餘臺,m,7
餘興未盡,i,4
餘艘,m,47
餘英時,nr,2
餘萬,m,547
餘萬人次,m,9
餘萬件,m,7
餘萬元,m,312
餘萬兩,m,4
餘萬公頃,m,7
餘萬冊,m,7
餘萬千瓦,m,4
餘萬卷,m,2
餘萬口,m,8
餘萬名,m,4
餘萬噸,m,17
餘萬平方公里,m,8
餘萬平方米,m,7
餘萬度,m,2
餘萬戶,m,8
餘萬斤,m,2
餘萬株,m,2
餘萬港元,m,2
餘萬畝,m,3
餘萬發,m,2
餘萬種,m,5
餘萬立方米,m,2
餘萬美元,m,2
餘萬股,m,4
餘萬號,m,2
餘萬隻,m,2
餘藥夫,nr,14
餘處,m,324
餘行,m,8
餘裡,m,27
餘觀主,nr,77
餘言,n,2
餘詩曼,nr,3
餘讓水,nr,4
餘身,m,6
餘輛,m,48
餘輝,nr,24
餘連發,nr,3
餘部,m,219
餘郭襄,nr,2
餘里,m,27
餘量,m,6
餘釐米,m,3
餘門,m,17
餘間,n,18
餘隻,m,10
餘集,m,4
餘電,n,3
餘震不斷,l,3
餘音繚繞,i,3
餘音裊繞,l,3
餘韻流風,n,3
餘響,m,2
餘響繞梁,n,3
餘響繞樑,n,3
餘項,m,23
餘順平,nr,3
餘順福,nr,2
餘頭,m,3
餘顆,m,3
餘類推,nr,3
餘風遺文,nr,3
餘食贅行,l,3
餘首,m,62
餘香滿,nr,3
餘香滿口,nr,3
餘魚,n,141
餘魚同,nr,3
餘鳳蘭,nr,4
餘鹽,n,2
餘點,m,2
餚酒,n,3
餚饌,n,25
餛鵠,n,3
餜,zg,6
餝,zg,38
餞,v,20
餞送,v,3
餠,zg,46
餡兒,n,26
餡兒餅,n,4
餡心,n,13
餡料,n,3
餢,zg,308
館主,n,5
館之寶,n,3
館內,ns,72
館名,n,6
館址,n,15
館外,n,3
館牌,n,3
館藏,ns,97
館藏品,n,5
館裡,ns,63
館陶,n,72
館陶縣,ns,10
館際互借,n,3
館驛,ns,107
餬口度日,i,3
餳糖,n,2
餵乳,v,3
餵奶時,vn,3
餵母乳,vn,3
餵羊,v,3
餵豬,v,3
餵雞,v,3
餵飯,v,3
餵飽,v,3
餵魚,v,3
餵鴨,v,3
餷,x,18
餾出物,n,8
餾分,n,42
餾分油,n,9
餾程,n,7
餿味,n,3
餿水油,n,3
饃俠,n,3
饃先,n,3
饃饃,n,66
饄,zg,28
饅頭山,n,2
饅首,n,3
饊,ng,43
饊子,n,13
饋源,n,2
饋給,vn,3
饋線,n,3
饋貧之糧,n,3
饋贈禮品,n,3
饋送,v,13
饋遺,v,3
饋電,vn,3
饌玉炊珠,nz,3
饌玉炊金,vn,3
饑饉薦臻,nr,3
饒不饒,nr,7
饒你狗,nr,3
饒先生,nr,5
饒勒斯,nr,12
饒國華,nr,2
饒小弟,nr,2
饒州窯,nr,3
饒巧蓮,nr,2
饒平,nr,2
饒平縣,ns,2
饒是楊,nr,2
饒有,v,55
饒有興味,l,11
饒有興致,l,22
饒有興趣,l,44
饒有趣味,l,6
饒有風趣,l,3
